nappi_code,name,schedule,dosage_form,pack_size,sep,dispensing_fee,is_generic,regno
720750001,Liposurf 3ml vial,S4,injection,3.0,R 3420.53,R 401.70,Generic,A40/10.2.2/0243
720768001,Liposurf 5ml vial,S4,injection,5.0,R 7394.06,R 617.75,Generic,A40/10.2.2/0243
721071001,Mofloxx,S4,tablet,5.0,R 295.82,R 106.59,Generic,44/20.1.1/1063
721412001,Sereflo 25/50 hfa synchrobreathe 120 dos,S4,inhaler,120.0,R 242.67,R 91.97,Generic,42/21.5.4/0218
721413001,Sereflo 25/125 hfa synchrobreathe 120 do,S4,inhaler,120.0,R 314.18,R 111.64,Generic,42/21.5.4/0219
721414001,Sereflo 25/250 hfa synchrobreathe 120 do,S4,inhaler,120.0,R 410.62,R 138.17,Generic,42/21.5.4/0220
721554001,Sildenafil cipla,S4,tablet,4.0,R 123.49,R 54.61,Generic,45/7.1.5/0780
721620001,Ciclovent 60 dose,S3,inhaler,60.0,R 345.14,R 120.16,Generic,43/21.5.1/1169
721621001,Ciclovent 60 dose,S3,inhaler,60.0,R 222.72,R 86.48,Generic,43/21.5.1/1168
721681001,Triamist 120 dose,S3,spray,120.0,R 288.92,R 104.69,Generic,45.21.5.1/0676
721682001,Cipla teicoplanin powder for solution vi,S4,injection,3.0,R 509.61,R 159.43,Generic,43/20.1.1/0611
721701001,Epikepp,S3,tablet,60.0,R 207.28,R 82.23,Generic,43/2.5/1164
721702001,Epikepp,S3,tablet,60.0,R 379.87,R 129.71,Generic,43/2.5/1165
721703001,Epikepp,S3,tablet,60.0,R 545.97,R 164.78,Generic,43/2.5/1166
721806001,Lunar,S4,tablet,30.0,R 1065.68,R 241.24,Generic,45/3.1/0812
721827001,Ibumax cold & flu,S2,tablet,12.0,R 55.55,R 31.10,Generic,40/5.8/0218
721827002,Ibumax cold & flu,S2,tablet,24.0,R 92.95,R 44.04,Generic,40/5.8/0218
722096001,Abacavir & Lamivudine Cipla 600/300,S4,tablet,30.0,R 757.26,R 195.87,Generic,47/20.2.8/1105
722767001,Prazoloc,S4,tablet,10.0,R 65.94,R 34.70,Generic,43/11.4.3/1147
722767002,Prazoloc,S4,tablet,30.0,R 161.50,R 67.76,Generic,43/11.4.3/1147
722768001,Prazoloc,S4,tablet,30.0,R 215.16,R 84.40,Generic,43/11.4.3/1148
723283001,Cipalat xr,S3,Srt,30.0,R 256.43,R 95.75,Generic,50/7.1/0617
723284001,Cipalat xr,S3,Srt,30.0,R 355.80,R 123.09,Generic,50/7.1/0618
723296001,Imavec,S4,capsule,30.0,R 13604.27,R 955.42,Generic,50/34/0118
723768001,Pemetrexed Cipla 500,S4,injection,20.0,R 12244.44,R 881.48,Generic,51/26/0243
773875019,Sinu-flu (was Universal cold & flu),S2,tablet,20.0,R 45.62,R 27.67,Generic,C739
789984008,Pynmed pain and fever,S2,syrup,100.0,R 51.59,R 29.73,Generic,X/2.8/299
792853008,Medazine nausea,S2,tablet,20.0,R 71.49,R 36.62,Generic,27/5.7.2/0203
792853024,Medazine nausea,S2,tablet,10.0,R 44.84,R 27.40,Generic,27/5.7.2/0203
808717006,Medifed Cough Linctus,S2,solution,200.0,R 120.66,R 53.63,Generic,27/10.1/0490
808717014,Medifed Cough Linctus,S2,solution,100.0,R 69.41,R 35.90,Generic,27/10.1/0490
819603007,Asthavent,S2,inhaler,200.0,R 65.80,R 34.65,Generic,30/10.2.1/0119
819611018,Beclate 200dose,S3,inhaler,1.0,R 159.57,R 67.09,Generic,38/21.5.1/0186
819638005,Beclate 200dose,S3,inhaler,1.0,R 266.61,R 98.55,Generic,37/21.5.1/0652
820083003,Beclate 200dose,S3,inhaler,1.0,R 266.61,R 98.55,Generic,37/21.5.1/0653
820709018,Beclate aquanase 150dose,S2,Aqs,150.0,R 128.44,R 56.32,Generic,30/21.5.1/0079
821144006,Rheugesic,S3,effervescent tablet,30.0,R 131.90,R 57.52,Generic,29/3.1/0302
821144015,Rheugesic,S2,effervescent tablet,5.0,R 37.13,R 24.73,Generic,29/3.1/0302
822639017,Cipadur dt,S4,effervescent tablet,40.0,R 336.20,R 117.70,Generic,30/20.1.1/0146
824186001,Asthavent,S2,syrup,100.0,R 46.26,R 27.89,Generic,30/10.2.2/0200
824186002,Asthavent,S2,syrup,150.0,R 60.31,R 32.75,Generic,30/10.2.2/0200
826685005,Zopax,S5,tablet,30.0,R 57.10,R 31.64,Generic,30/2.6/0264
826685013,Zopax,S5,tablet,100.0,R 147.95,R 63.07,Generic,30/2.6/0264
826693008,Zopax,S5,tablet,30.0,R 72.66,R 37.02,Generic,30/2.6/0357
826693016,Zopax,S5,tablet,100.0,R 198.69,R 79.87,Generic,30/2.6/0357
826707009,Zopax,S5,tablet,30.0,R 118.96,R 53.04,Generic,30/2.6/0358
826707017,Zopax,S5,tablet,100.0,R 337.89,R 118.16,Generic,30/2.6/0358
826766013,Tensodol,S2,tablet,100.0,R 108.53,R 49.43,Generic,28/2.8/0383
826766022,Tensodol,S2,tablet,20.0,R 36.23,R 24.42,Generic,28/2.8/0383
826766023,Tensodol,S2,tablet,1000.0,R 791.90,R 200.96,Generic,28/2.8/0383
826766024,Tensodol,S2,tablet,40.0,R 54.30,R 30.67,Generic,28/2.8/0383
826766055,Tensodol,S2,tablet,18.0,R 34.30,R 23.75,Generic,28/2.8/0383
828297002,Cipex,S1,suspension,30.0,R 49.94,R 29.16,Generic,30/12/0245
835552004,Mefliam,S4,tablet,6.0,R 210.43,R 83.10,Generic,31/20.2.6/0502
836338006,Utin-400,S4,tablet,6.0,R 112.74,R 50.89,Generic,31/20.1.1/0517
836613015,Tensodol,S2,tablet,100.0,R 97.85,R 45.74,Generic,28/2.8/0713
836613023,Tensodol,S2,tablet,500.0,R 394.05,R 133.61,Generic,28/2.8/0713
838691005,Doxitab,S4,tablet,100.0,R 225.01,R 87.11,Generic,29/20.1.1/0298
840262019,Bendex-400,S4,tablet,1.0,R 51.47,R 29.69,Generic,31/12/0472
840270003,Fertomid,S4,tablet,10.0,R 207.38,R 82.26,Generic,31/18.8/0625
840653018,Nuzak,S5,capsule,30.0,R 104.47,R 48.03,Generic,32/1.2/0384
849332001,Asthavent ecohaler 200dose,S2,inhaler,200.0,R 67.28,R 35.16,Generic,34/10.2.1/0354
849340004,Budeflam 300Dose Hfa,S3,inhaler,1.0,R 300.38,R 107.84,Generic,30/21.5.1/0255
849367018,Budeflam 300Dose Hfa,S3,inhaler,1.0,R 413.88,R 139.07,Generic,32/21.5.1/0115
864145004,Budeflam Aquanase,S3,Aqs,150.0,R 285.67,R 103.80,Generic,33/21.5.1/0045
864153007,Cipalat retard,S3,tablet,60.0,R 131.32,R 57.32,Generic,32/7.1/0660
867934018,Ultak-150,S3,tablet,60.0,R 169.63,R 70.57,Generic,32/11.4.3/0539
867942002,Ultak 300,S3,tablet,30.0,R 143.58,R 61.56,Generic,32/11.4.3/0540
873551001,Acitop,S1,cream,2.0,R 61.20,R 33.06,Generic,32/20.2.8/0719
878227008,Cipex,S1,tablet,6.0,R 41.53,R 26.25,Generic,32/12/0538
882934007,Repivate,S4,cream,15.0,R 35.23,R 24.07,Generic,31/13.4.1/0688
882934015,Repivate,S4,cream,500.0,R 292.43,R 105.66,Generic,31/13.4.1/0688
883992002,Doximal,S4,tablet,42.0,R 167.37,R 69.79,Generic,34/20.1.1/0073
893278001,Rheugesic gel,S1,gel,40.0,R 92.56,R 43.91,Generic,34/3.1/0141
893278002,Rheugesic gel,S1,gel,100.0,R 202.56,R 80.93,Generic,34/3.1/0141
893940006,Danogen,S5,capsule,60.0,R 586.29,R 170.71,Generic,34/21.12/0109
893943002,Danogen-200  ,S5,capsule,60.0,R 555.69,R 166.21,Generic,34/21.12/0110
894316006,Ciplatec,S3,tablet,30.0,R 80.78,R 39.83,Generic,35/7.1.3/0033
894324008,Ciplatec,S3,tablet,30.0,R 110.60,R 50.15,Generic,35/7.1.3/0034
897117006,Carloc,S3,tablet,30.0,R 166.33,R 69.43,Generic,34/7.1.3/0434
897124006,Parafizz co (co-codamol),S2,effervescent tablet,20.0,R 80.81,R 39.84,Generic,35/2.8/0023
897214005,Ginette,S4,tablet,28.0,R 221.81,R 86.23,Generic,33/21.8.2/0185
897462004,Budeflam hfa 300dose,S3,inhaler,300.0,R 371.46,R 127.40,Generic,30/21.5.1/0255
897469003,Budeflam hfa 300dose,S3,inhaler,300.0,R 507.44,R 159.11,Generic,32/21.5.1/0115
899066005,Coxflam,S3,tablet,30.0,R 75.58,R 38.03,Generic,35/3.1/0055
899070019,Coxflam,S3,tablet,10.0,R 63.26,R 33.77,Generic,35/3.1/0328
899070020,Coxflam,S3,tablet,30.0,R 153.43,R 64.97,Generic,35/3.1/0328
899089003,Cipla-cyproterone acetate,S4,tablet,20.0,R 616.83,R 175.21,Generic,35/21.12/0293
3000440001,Telado,S4,Fct,28.0,R 918.16,R 219.54,Generic,52/20.2.8/0450
3000440002,Telado,S4,Fct,30.0,R 976.67,R 228.15,Generic,52/20.2.8/0450
3000532001,Reydin,S4,tablet,28.0,R 340.89,R 118.99,Generic,52/20.2.8/0451.450
3000532002,Reydin,S4,Fct,28.0,R 362.75,R 125.00,Generic,52/20.2.8/0451.450
3001285001,Capeloda 150,S4,Fct,60.0,R 624.95,R 176.40,Generic,47/26/0363
3001286001,Capeloda 500,S4,Fct,120.0,R 3475.78,R 404.70,Generic,47/26/0364
3001287001,"Oxymist 0,025",S1,spray,10.0,R 94.62,R 44.62,Generic,47/16.1/0792
3001288001,"Oxymist 0,05",S1,spray,10.0,R 94.62,R 44.62,Generic,47/16.1/0793
3001418001,Dalimune,S4,tablet,30.0,R 352.06,R 122.06,Generic,51/20.2.8/1032.1031
3001450001,Lopimune 40/10 Oral Pellets,S4,capsule,120.0,R 509.40,R 159.40,Generic,51/20.2.8/0123
704036001,Cipla Nevirapine,S4,tablet,60.0,R 447.69,R 148.37,Generic,36/20.2.8/0423
704175001,Foratec Dp-Caps ,S4,capsule,60.0,R 248.34,R 93.53,Generic,37/10.2.1/0084
707974001,Cipla-pioglitazone,S3,tablet,30.0,R 181.47,R 74.67,Generic,A40/21.2/0149
707981001,Cipla-pioglitazone,S3,tablet,30.0,R 282.26,R 102.86,Generic,A40/21.2/0150
709331001,Cipla-efavirenz,S4,tablet,30.0,R 288.87,R 104.68,Generic,41/20.2.8/0106
709337001,Cipla Lamivudine 300,S4,tablet,30.0,R 172.22,R 71.47,Generic,41/20.2.8/0140
709844001,Cipla-Losartan 50,S3,tablet,30.0,R 213.75,R 84.01,Generic,41/7.1.3/0824
709845001,Cipla-Losartan 100,S3,tablet,30.0,R 220.37,R 85.83,Generic,41/7.1.3/0825
714097001,Cipla Tenofovir 300,S4,tablet,30.0,R 258.46,R 96.31,Generic,42/20.2.8/0561
714097002,Cipla Tenofovir 300,S4,tablet,28.0,R 243.55,R 92.21,Generic,42/20.2.8/0561
714707001,Pyngesic t,S2,tablet,100.0,R 54.25,R 30.65,Generic,28/2.7/0582
714708001,Pyngesic S,S2,syrup,100.0,R 49.55,R 29.03,Generic,28/2.7/0583
715596001,Escitalopram be-tabs,S5,tablet,30.0,R 173.55,R 71.93,Generic,41/1.2/0402
715597001,Escitalopram be-tabs,S5,tablet,30.0,R 230.11,R 88.51,Generic,41/1.2/0403
716521001,Citalopram actor,S5,tablet,30.0,R 163.62,R 68.49,Generic,A38/1.2/0486
718349001,Cipla letrozole,S4,tablet,30.0,R 705.89,R 188.31,Generic,44/21.12/0282
789933101,Gelumen,S2,suspension,200.0,R 57.02,R 31.61,Generic,X/11.4.2/234
789992027,Pynmed Tablets/Tablette,S5,tablet,100.0,R 78.53,R 39.05,Generic,X/2.8/298
878200002,Beclate Cream ,S4,cream,1.0,R 52.39,R 30.01,Generic,32/13.4.1/0127
878219005,Asthavent Dp-Caps,S2,capsule,30.0,R 53.29,R 30.32,Generic,30/10.2.1/0345
703661001,Jacks thick nose drops,S1,Dro,30.0,R 67.01,R 35.07,Generic,H1451
865516006,Pawmag,S2,powder,50.0,R 59.65,R 32.52,Generic,E/11.4.1/683
714309001,Fostimon powder for solution,S4,injection,1.0,R 396.47,R 134.28,Generic,42/21.10/0184
714309002,Fostimon powder for solution,S4,injection,10.0,R 3000.74,R 378.87,Generic,42/21.10/0184
3001215001,Merional Hg 75 I.U. ,S4,injection,1.0,R 379.60,R 129.64,Generic,48/21.10/0402
3001215002,Merional Hg 75 I.U. ,S4,injection,1.0,R 2871.40,R 371.84,Generic,48/21.10/0402
708536002,Ibusor,S3,tablet,1000.0,R 238.34,R 90.78,Generic,37/3.1/0479
708648001,Amlodipine ascendis,S3,tablet,30.0,R 135.55,R 58.78,Generic,A40/7.1/0284
709170001,Ebsar 2-ds 300/150,S4,tablet,56.0,R 110.06,R 49.96,Generic,37/20.2.3/0347
709338001,Indo metformin fc,S3,tablet,100.0,R 91.50,R 43.54,Generic,A40/21.2/0466
709338002,Indo metformin fc,S3,tablet,500.0,R 365.58,R 125.78,Generic,A40/21.2/0466
709339001,Indo metformin fc,S3,tablet,60.0,R 99.34,R 46.25,Generic,A40/21.2/0467
709339002,Indo metformin fc,S3,tablet,300.0,R 401.01,R 135.53,Generic,A40/21.2/0467
710308001,Flupen,S4,capsule,100.0,R 476.22,R 154.52,Generic,A40/20.1.2/0285
710310001,Eryko,S4,tablet,100.0,R 186.70,R 76.48,Generic,36/20.1.1/0222
710310002,Eryko,S4,tablet,500.0,R 745.16,R 194.09,Generic,36/20.1.1/0222
714182001,Amyn s,S4,suspension,75.0,R 31.30,R 22.71,Generic,41/20.1.2/0261
714182002,Amyn s,S4,suspension,100.0,R 35.68,R 24.23,Generic,41/20.1.2/0261
714183001,Amyn sf,S4,suspension,100.0,R 39.55,R 25.57,Generic,A40/20.1.2/0563
714184001,Amyn,S4,capsule,500.0,R 621.83,R 175.94,Generic,A40/20.1.2/0332
714185001,Amyn,S4,capsule,500.0,R 343.89,R 119.81,Generic,A40/20.1.2/0331
719656001,Zetenol,S3,tablet,30.0,R 51.33,R 29.64,Generic,43/5.2/0279
719657001,Zetenol,S3,tablet,30.0,R 74.80,R 37.76,Generic,43/5.2/0280
719658001,Prolax,S5,capsule,28.0,R 62.68,R 33.57,Generic,A38/1.2/0413
723383001,Ciprofloxacin unicorn,S4,tablet,10.0,R 68.72,R 35.66,Generic,44/20.1.1/0539
806579021,Moxymax,S4,capsule,500.0,R 338.85,R 118.43,Generic,28/21.1.2/0412
806587017,Moxymax,S4,capsule,500.0,R 537.17,R 163.49,Generic,28/20.1.2/0413
830275002,Moxymax s,S4,suspension,100.0,R 39.56,R 25.57,Generic,28/20.1.2/0414
830283005,Moxymax sf,S4,suspension,100.0,R 45.91,R 27.77,Generic,28/20.1.2/0415
3001254001,Dezzolip 10,S4,tablet,30.0,R 67.86,R 35.36,Generic,48/7.5/1202
3001255001,Dezzolip 20,S4,tablet,30.0,R 70.92,R 36.42,Generic,48/7.5/1203
3001256001,Dezzolip 40,S4,tablet,30.0,R 111.44,R 50.44,Generic,48/7.5/1204
3001257001,Dezzolip 80,S4,tablet,30.0,R 193.24,R 78.74,Generic,48/7.5/1205
704990001,Cefu-hexal,S4,tablet,10.0,R 398.00,R 134.70,Generic,A38/20.1.1/0695
712767001,Biosulin R,S3,injection,5.0,R 582.62,R 170.17,Generic,37/21.1/0670
712768001,Biosulin N,S3,injection,5.0,R 582.62,R 170.17,Generic,37/21.1/0671
712769001,Biosulin L,S3,injection,5.0,R 582.62,R 170.17,Generic,37/21.1/0672
712770001,Biosulin 30-70,S3,injection,5.0,R 582.62,R 170.17,Generic,37/21.1/0673
714985001,Ciprocina 50ml,S4,infusion,50.0,R 67.79,R 35.34,Generic,A40/21.1.1/0114
714986001,Ciprocina 100ml,S4,infusion,100.0,R 117.39,R 52.50,Generic,A40/21.1.1/0114
714987001,Ciprocina 200ml,S4,infusion,200.0,R 213.81,R 84.03,Generic,A40/21.1.1/0114
714988001,Metris 100ml,S4,infusion,100.0,R 40.22,R 25.80,Generic,A40/20.2/0157
714989001,Exomax 100ml,S4,infusion,100.0,R 99.30,R 46.24,Generic,A40/20.2.2/0115
716977001,Provive 1% 50ml vial,S5,injection,50.0,R 85.95,R 41.62,Generic,A39/2.1/0447
716978001,Provive 1% 20ml vial,S5,injection,20.0,R 45.28,R 27.55,Generic,A39/2.1/0447
719659001,Profloxin,S4,tablet,10.0,R 50.19,R 29.25,Generic,44/20.1.1/0541
719660001,Profloxin,S4,tablet,10.0,R 61.41,R 33.13,Generic,44/20.1.1/0542
719984001,Dezretic 5mg/50mg,S3,tablet,1000.0,R 493.67,R 157.09,Generic,28/18.1/0684
720283019,Diphenamill,S2,syrup,100.0,R 41.20,R 26.14,Generic,G1259(ACT101)
720283027,Diphenamill,S2,syrup,2500.0,R 540.39,R 163.96,Generic,G1259(ACT101)
720283028,Diphenamill,S2,syrup,200.0,R 64.21,R 34.10,Generic,G1259(ACT101)
720665001,Diaglumed,S3,tablet,60.0,R 118.69,R 52.95,Generic,45/21.2/0173
720914002,Phlexy vial 5ml,S3,injection,5.0,R 3167.42,R 387.93,Generic,45/2.5/0493
721545001,"Clonam 0,5",S5,tablet,90.0,R 219.52,R 85.60,Generic,45/2.5/0820
721546001,Clonam 2,S5,tablet,90.0,R 459.11,R 151.51,Generic,45/2.5/0821
722488001,Cetirizine dis-chem,S2,tablet,30.0,R 101.04,R 46.84,Generic,43/5.7.1/0358
830275003,Moxymax s,S4,suspension,75.0,R 34.21,R 23.72,Generic,28/20.1.2/0414
3000247001,Co-Trimoxazole Ascendis Ds,S4,tablet,30.0,R 71.18,R 36.51,Generic,49/20.2/0171
3000247002,Co-Trimoxazole Ascendis Ds,S4,tablet,250.0,R 433.34,R 144.42,Generic,49/20.2/0171
713610001,Autosterile sodium chloride bp 50ml,S3,infusion,50.0,R 31.50,R 22.78,Generic,32/24/0128
713613001,Autosterile sodium chloride bp 1000ml,S3,infusion,1000.0,R 40.92,R 26.04,Generic,32/24/0128
713614001,Autosterile sodium chloride for irrigati,S1,solution,500.0,R 35.39,R 24.13,Generic,32/24/0563
713615001,Autosterile ringer-lactate bp 200ml,S3,infusion,200.0,R 34.12,R 23.69,Generic,32/24/0130
713616001,Autosterile ringer-lactate bp 1000ml,S3,infusion,1000.0,R 42.96,R 26.75,Generic,32/24/0130
713617001,Autosterile glucose bp 50ml,S3,infusion,50.0,R 31.66,R 22.84,Generic,32/24/0129
713618001,Autosterile glucose bp 100ml,S3,infusion,100.0,R 32.70,R 23.20,Generic,32/24/0129
713620001,Autosterile glucose bp 200ml,S3,infusion,200.0,R 32.31,R 23.06,Generic,32/24/0129
713621001,Autosterile glucose bp 1000ml,S3,infusion,1000.0,R 49.90,R 29.15,Generic,32/24/0129
715639001,Autosterile sodium chloride for irrigati,S1,solution,1000.0,R 38.05,R 25.05,Generic,32/24/0563
893835004,Dismed criticare sod chlor 200ml,S3,infusion,200.0,R 33.54,R 23.49,Generic,32/24/0128
703459001,Omez,S4,capsule,30.0,R 284.12,R 103.37,Generic,34/11.4.3/0300
703461001,Omez,S4,capsule,30.0,R 298.05,R 107.20,Generic,34/11.4.3/0299
704486001,Lamitor,S3,tablet,60.0,R 186.34,R 76.35,Generic,37/2.5/0051
704487001,Lamitor,S3,tablet,60.0,R 226.80,R 87.60,Generic,37/2.5/0052
704488001,Lamitor,S3,tablet,60.0,R 398.15,R 134.74,Generic,37/2.5/0053
704699001,Drl-Omeprazole 10,S4,capsule,30.0,R 223.71,R 86.75,Generic,34/11.4.3/0296
704700001,Drl-Omeprazole 20,S4,capsule,30.0,R 225.15,R 87.15,Generic,34/11.4.3/0297
706688001,Omez,S4,capsule,14.0,R 259.29,R 96.54,Generic,34/11.4.3/0301
706688002,Omez 40,S4,capsule,28.0,R 480.68,R 155.18,Generic,34/11.4.3/0301
706688003,Omez,S4,capsule,30.0,R 507.99,R 159.19,Generic,34/11.4.3/0301
707277001,Amlate,S3,tablet,30.0,R 123.79,R 54.71,Generic,40/7.1/0312
707278001,Amlate,S3,tablet,30.0,R 182.86,R 75.15,Generic,40/7.1/0313
707299001,Dermax 250,S4,tablet,14.0,R 462.45,R 152.43,Generic,A40/20.2.2/0344
707426001,Rezak,S5,capsule,30.0,R 57.34,R 31.72,Generic,34/1.2/0279
707463001,Finderm 250,S4,tablet,14.0,R 511.50,R 159.71,Generic,A40/20.2.2/0402
708110001,Drl-Omeprazole 40,S4,capsule,30.0,R 433.37,R 144.43,Generic,34/11.4.3/0298
708750001,Finpro,S4,tablet,28.0,R 340.05,R 118.76,Generic,40/21.12/0567
709710001,Fastway,S2,tablet,30.0,R 291.75,R 105.47,Generic,41/5.7.1/0320
709841001,Fastway,S2,tablet,10.0,R 93.92,R 44.38,Generic,41/5.7.1/0319
711214001,Citraz,S5,tablet,30.0,R 169.98,R 70.69,Generic,41/1.2/0844
711215001,Citraz,S5,tablet,30.0,R 217.17,R 84.95,Generic,41/1.2/0845
711232001,Redicor 10,S4,tablet,30.0,R 71.06,R 36.47,Generic,41/7.5/0549
711234001,Redicor 20,S4,tablet,30.0,R 71.06,R 36.47,Generic,41/7.5/0550
711235001,Redicor 40,S4,tablet,30.0,R 71.06,R 36.47,Generic,41/7.5/0551
711422001,Mistro ,S3,tablet,30.0,R 309.21,R 110.27,Generic,41/8.2/0146
712209001,Drl Risperidone 3,S5,tablet,30.0,R 1023.11,R 234.98,Generic,A40/2.6.5/0691
712210001,Drl Risperidone 2,S5,tablet,30.0,R 689.29,R 185.87,Generic,A40/2.6.5/0690
712211001,Drl Risperidone 1,S5,tablet,30.0,R 447.14,R 148.22,Generic,A40/2.6.5/0689
712212001,"Drl Risperidone 0,5",S5,tablet,30.0,R 273.57,R 100.47,Generic,A40/2.6.5/0688
712217001,Lamitor,S3,tablet,60.0,R 595.76,R 172.11,Generic,41/2.5/0375
713445001,Drl Citalopram 20,S5,tablet,30.0,R 132.62,R 57.77,Generic,41/1.2/0458
713487001,Simzor 10,S4,tablet,30.0,R 71.06,R 36.47,Generic,41/7.5/0093
713488001,Simzor 20,S4,tablet,30.0,R 71.06,R 36.47,Generic,41/7.5/0094
713489001,Simzor 40,S4,tablet,30.0,R 71.06,R 36.47,Generic,41/7.5/0095
713490001,Stamlo 5,S3,tablet,30.0,R 135.43,R 58.74,Generic,41/7.1/0634
713491001,Stamlo 10,S3,tablet,30.0,R 199.61,R 80.12,Generic,41/7.1/0635
713757001,Drl Citalopram 40,S5,tablet,30.0,R 181.33,R 74.62,Generic,41/1.2/0459
714103001,Desodene,S2,tablet,10.0,R 84.83,R 41.23,Generic,41/5.7.1/0779
714103002,Desodene,S2,tablet,30.0,R 215.20,R 84.41,Generic,41/5.7.1/0779
714104001,Drl moxifloxacin,S4,tablet,5.0,R 261.54,R 97.16,Generic,42/20.1.1/0442
714104002,Drl moxifloxacin,S4,tablet,10.0,R 484.50,R 155.74,Generic,42/20.1.1/0442
714662001,Redilev,S3,tablet,30.0,R 168.01,R 70.01,Generic,41/2.5/0460
714663001,Redilev,S3,tablet,30.0,R 223.89,R 86.80,Generic,41/2.5/0461
714663003,Redilev 750,S3,tablet,30.0,R 412.07,R 138.57,Generic,41/2.5/0462
714674001,Pentoz,S4,tablet,30.0,R 204.84,R 81.56,Generic,41/11.4.3/0641
714675001,Pentoz,S4,tablet,30.0,R 307.92,R 109.92,Generic,41/11.4.3/0642
715683001,"Redilanz 2,5",S5,tablet,30.0,R 381.46,R 130.15,Generic,42/2.6.5/0814
715683002,Redilanz,S5,tablet,28.0,R 441.52,R 146.67,Generic,42/2.6.5/0814
715684001,Redilanz 5,S5,tablet,30.0,R 661.31,R 181.75,Generic,42/2.6.5/0815
715684002,Redilanz,S5,tablet,28.0,R 633.98,R 177.73,Generic,42/2.6.5/0815
715685001,Redilanz 10,S5,tablet,30.0,R 834.08,R 207.17,Generic,42/2.6.5/0816
715685002,Redilanz,S5,tablet,28.0,R 794.61,R 201.36,Generic,42/2.6.5/0816
716050001,Dopaquel,S5,tablet,100.0,R 385.17,R 131.17,Generic,43/2.6.5/0429
716050002,Dopaquel 25,S5,tablet,30.0,R 122.28,R 54.19,Generic,43/2.6.5/0429
716051001,Dopaquel,S5,tablet,90.0,R 606.17,R 173.64,Generic,43/2.6.5/0430
716052001,Dopaquel,S5,tablet,60.0,R 644.92,R 179.34,Generic,43/2.6.5/0431
716053001,Dopaquel,S5,tablet,60.0,R 737.10,R 192.90,Generic,43/2.6.5/0432
716544001,Topraz,S3,Chu,28.0,R 317.90,R 112.66,Generic,43/10.2.2/0785
716544002,Topraz,S3,Chu,30.0,R 338.13,R 118.23,Generic,43/10.2.2/0785
716546001,Topraz,S3,Chu,28.0,R 317.90,R 112.66,Generic,43/10.2.2/0786
716546002,Topraz,S3,Chu,30.0,R 338.13,R 118.23,Generic,43/10.2.2/0786
716547001,Topraz,S3,tablet,28.0,R 317.90,R 112.66,Generic,43/10.2.2/0787
716547002,Topraz,S3,tablet,30.0,R 338.13,R 118.23,Generic,43/10.2.2/0787
716673001,Lintrip 250,S4,tablet,5.0,R 80.29,R 39.66,Generic,42/20.1.1/0632
716674001,Lintrip 500,S4,tablet,5.0,R 116.59,R 52.22,Generic,42/20.1.1/0633
716674002,Lintrip 500,S4,tablet,10.0,R 212.36,R 83.63,Generic,42/20.1.1/0633
718132001,Cetlev 5,S2,tablet,10.0,R 54.42,R 30.71,Generic,43/5.7.1/0814
718132002,Cetlev 5,S2,tablet,30.0,R 126.96,R 55.81,Generic,43/5.7.1/0814
718143001,Citraz 5,S5,tablet,30.0,R 139.50,R 60.15,Generic,41/1.2/0843
718210001,Yelate,S5,capsule,30.0,R 363.51,R 125.21,Generic,44/1.2/0114
718212001,Yelate,S5,capsule,30.0,R 363.51,R 125.21,Generic,44/1.2/0115
718886001,Pentoz otc,S2,tablet,7.0,R 61.10,R 33.02,Generic,45/11.4.3/0592
718886002,Pentoz otc,S2,tablet,14.0,R 104.05,R 47.88,Generic,45/11.4.3/0592
719414001,Morwak,S4,tablet,20.0,R 218.57,R 85.34,Generic,41/8.1/0742
719790001,Allerway,S2,tablet,10.0,R 65.06,R 34.39,Generic,43/5.7.1/0815
719790002,Allerway,S2,tablet,30.0,R 158.87,R 66.85,Generic,43/5.7.1/0815
722117001,Cognimet,S4,tablet,60.0,R 416.90,R 139.90,Generic,44/34/0438
722444001,Curlovon,S5,tablet,30.0,R 309.93,R 110.47,Generic,44/5.3/0933
722445001,Curlovon,S5,tablet,30.0,R 325.19,R 114.67,Generic,44/5.3/0934
723475001,Drl duloxetine,S5,capsule,30.0,R 363.51,R 125.21,Generic,44/1.2/0116
723476001,Drl duloxetine,S5,capsule,30.0,R 363.51,R 125.21,Generic,44/1.2/0117
723774001,Casfolred powder for solution vial,S4,infusion,10.0,R 2161.75,R 333.25,Generic,50/20.2.2/0945
723775001,Inir,S5,capsule,30.0,R 479.56,R 155.01,Generic,43/1.2/0809
723776001,Inir,S5,capsule,30.0,R 479.56,R 155.01,Generic,43/1.2/0810
723777001,Casfolred powder for solution vial,S4,infusion,10.0,R 2161.75,R 333.25,Generic,50/20.2.2/0946
723778001,Inir,S5,capsule,30.0,R 479.56,R 155.01,Generic,43/1.2/0811
723779001,Inir,S5,capsule,30.0,R 479.56,R 155.01,Generic,43/1.2/0812
723780001,Inir,S5,capsule,30.0,R 479.56,R 155.01,Generic,43/1.2/0813
893951013,Cifloc,S4,tablet,10.0,R 47.04,R 28.16,Generic,34/20.1.1/0308
893955002,Cifloc,S4,tablet,10.0,R 67.53,R 35.25,Generic,34/20.1.1/0309
893963005,Cifloc 750,S4,tablet,10.0,R 184.08,R 75.57,Generic,34/20.1.1/0310
3000560001,Mitogut 40,S4,injection,5.0,R 919.78,R 219.78,Generic,47/11.4.3/0800
